Using GATK jar /home/victor/Project/WES/XXXXXXXXSS/.snakemake/conda/7f54802ed271dfacc5c816169c8171e5_/share/gatk4-4.4.0.0-0/gatk-package-4.4.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx819M -jar /home/victor/Project/WES/XXXXXXXXSS/.snakemake/conda/7f54802ed271dfacc5c816169c8171e5_/share/gatk4-4.4.0.0-0/gatk-package-4.4.0.0-local.jar BaseRecalibrator --input results/prepared/P1.T.bwa_mem2.cram --reference /home/victor/DataHub/GATK/Homo_sapiens_assembly38.fasta --known-sites /home/victor/DataHub/GATK/Homo_sapiens_assembly38.dbsnp138.vcf.gz --tmp-dir /tmp/tmp66cx3p_r --output results/prepared/P1.T.grp
02:21:18.876 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/victor/Project/WES/XXXXXXXXSS/.snakemake/conda/7f54802ed271dfacc5c816169c8171e5_/share/gatk4-4.4.0.0-0/gatk-package-4.4.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
02:21:19.336 INFO  BaseRecalibrator - ------------------------------------------------------------
02:21:19.344 INFO  BaseRecalibrator - The Genome Analysis Toolkit (GATK) v4.4.0.0
02:21:19.352 INFO  BaseRecalibrator - For support and documentation go to https://software.broadinstitute.org/gatk/
02:21:19.353 INFO  BaseRecalibrator - Executing as victor@shpc-1385-instance-rVoBySAX on Linux v5.15.0-71-generic amd64
02:21:19.353 INFO  BaseRecalibrator - Java runtime: OpenJDK 64-Bit Server VM v17.0.3-internal+0-adhoc..src
02:21:19.354 INFO  BaseRecalibrator - Start Date/Time: May 29, 2023 at 2:21:18 AM CST
02:21:19.354 INFO  BaseRecalibrator - ------------------------------------------------------------
02:21:19.354 INFO  BaseRecalibrator - ------------------------------------------------------------
02:21:19.356 INFO  BaseRecalibrator - HTSJDK Version: 3.0.5
02:21:19.356 INFO  BaseRecalibrator - Picard Version: 3.0.0
02:21:19.367 INFO  BaseRecalibrator - Built for Spark Version: 3.3.1
02:21:19.368 INFO  BaseRecalibrator - HTSJDK Defaults.COMPRESSION_LEVEL : 2
02:21:19.368 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
02:21:19.368 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
02:21:19.368 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
02:21:19.369 INFO  BaseRecalibrator - Deflater: IntelDeflater
02:21:19.369 INFO  BaseRecalibrator - Inflater: IntelInflater
02:21:19.369 INFO  BaseRecalibrator - GCS max retries/reopens: 20
02:21:19.369 INFO  BaseRecalibrator - Requester pays: disabled
02:21:19.391 INFO  BaseRecalibrator - Initializing engine
02:21:21.822 INFO  FeatureManager - Using codec VCFCodec to read file file:///home/victor/DataHub/GATK/Homo_sapiens_assembly38.dbsnp138.vcf.gz
02:21:22.868 INFO  BaseRecalibrator - Done initializing engine
02:21:22.890 INFO  BaseRecalibrationEngine - The covariates being used here: 
02:21:22.891 INFO  BaseRecalibrationEngine - 	ReadGroupCovariate
02:21:22.891 INFO  BaseRecalibrationEngine - 	QualityScoreCovariate
02:21:22.891 INFO  BaseRecalibrationEngine - 	ContextCovariate
02:21:22.891 INFO  BaseRecalibrationEngine - 	CycleCovariate
02:21:23.318 INFO  ProgressMeter - Starting traversal
02:21:23.319 INFO  ProgressMeter -        Current Locus  Elapsed Minutes       Reads Processed     Reads/Minute
02:28:57.055 INFO  ProgressMeter -       chr1:245930173              7.6               5688000         752155.4
02:29:07.066 INFO  ProgressMeter -         chr2:2805609              7.7               5814000         752220.5
02:29:17.159 INFO  ProgressMeter -         chr2:9765836              7.9               5913000         748735.3
02:29:27.329 INFO  ProgressMeter -        chr2:15988218              8.1               6023000         746637.5
02:29:37.385 INFO  ProgressMeter -        chr2:23706502              8.2               6130000         744435.0
02:29:47.495 INFO  ProgressMeter -        chr2:27023590              8.4               6251000         743908.4
02:29:57.544 INFO  ProgressMeter -        chr2:31235009              8.6               6425000         749671.8
02:30:07.673 INFO  ProgressMeter -        chr2:38453337              8.7               6555000         750067.2
02:30:17.695 INFO  ProgressMeter -        chr2:45085505              8.9               6682000         750258.2
02:30:27.858 INFO  ProgressMeter -        chr2:52333010              9.1               6786000         747715.0
02:30:37.913 INFO  ProgressMeter -        chr2:60460670              9.2               6893000         745736.1
02:30:48.030 INFO  ProgressMeter -        chr2:68380702              9.4               7030000         746941.3
02:30:58.051 INFO  ProgressMeter -        chr2:73573364              9.6               7180000         749566.8
02:31:08.097 INFO  ProgressMeter -        chr2:80419503              9.7               7307000         749721.7
02:31:18.166 INFO  ProgressMeter -        chr2:87052887              9.9               7427000         749135.1
02:31:28.178 INFO  ProgressMeter -        chr2:96986164             10.1               7592000         753102.4
02:31:38.193 INFO  ProgressMeter -       chr2:103230936             10.2               7751000         756351.3
02:31:48.214 INFO  ProgressMeter -       chr2:110779170             10.4               7862000         754878.8
02:31:58.383 INFO  ProgressMeter -       chr2:117939043             10.6               7974000         753372.9
02:32:08.451 INFO  ProgressMeter -       chr2:123929476             10.8               8072000         750730.1
02:32:18.469 INFO  ProgressMeter -       chr2:130075106             10.9               8177000         748867.8
02:32:28.591 INFO  ProgressMeter -       chr2:134868967             11.1               8271000         745951.6
02:32:38.632 INFO  ProgressMeter -       chr2:142476636             11.3               8371000         743744.0
02:32:48.752 INFO  ProgressMeter -       chr2:151001293             11.4               8446000         739328.3
02:32:58.798 INFO  ProgressMeter -       chr2:157162811             11.6               8537000         736503.8
02:33:08.825 INFO  ProgressMeter -       chr2:164547675             11.8               8658000         736322.6
02:33:18.850 INFO  ProgressMeter -       chr2:170217347             11.9               8776000         735902.1
02:33:28.915 INFO  ProgressMeter -       chr2:176806292             12.1               8905000         736361.2
02:33:38.954 INFO  ProgressMeter -       chr2:181677759             12.3               9055000         738546.6
02:33:48.992 INFO  ProgressMeter -       chr2:190250392             12.4               9172000         738018.9
02:33:59.107 INFO  ProgressMeter -       chr2:198542629             12.6               9290000         737509.4
02:34:09.127 INFO  ProgressMeter -       chr2:205104329             12.8               9434000         739141.8
02:34:19.372 INFO  ProgressMeter -       chr2:212590777             12.9               9577000         740440.1
02:34:29.505 INFO  ProgressMeter -       chr2:218662512             13.1               9716000         741504.9
02:34:39.529 INFO  ProgressMeter -       chr2:223776365             13.3               9872000         743925.3
02:34:49.770 INFO  ProgressMeter -       chr2:230177653             13.4               9985000         742889.2
02:34:59.796 INFO  ProgressMeter -       chr2:233204096             13.6              10096000         741920.2
02:35:09.827 INFO  ProgressMeter -       chr2:238130091             13.8              10239000         743295.9
02:35:19.958 INFO  ProgressMeter -          chr3:791613             13.9              10395000         745482.8
02:35:29.979 INFO  ProgressMeter -         chr3:8548877             14.1              10484000         742966.5
02:35:39.995 INFO  ProgressMeter -        chr3:12901513             14.3              10642000         745346.0
02:35:50.058 INFO  ProgressMeter -        chr3:19975298             14.4              10796000         747367.7
02:36:00.186 INFO  ProgressMeter -        chr3:29290440             14.6              10890000         745152.9
02:36:10.233 INFO  ProgressMeter -        chr3:36237381             14.8              10989000         743409.2
02:36:20.356 INFO  ProgressMeter -        chr3:41310749             15.0              11148000         745654.9
02:36:30.411 INFO  ProgressMeter -        chr3:46580082             15.1              11300000         747443.5
02:36:40.434 INFO  ProgressMeter -        chr3:49299634             15.3              11499000         752293.9
02:36:50.449 INFO  ProgressMeter -        chr3:52198562             15.5              11675000         755557.5
02:37:00.511 INFO  ProgressMeter -        chr3:55901379             15.6              11826000         757113.5
02:37:10.518 INFO  ProgressMeter -        chr3:62331339             15.8              11946000         756715.3
02:37:20.580 INFO  ProgressMeter -        chr3:69549833             16.0              12055000         755593.3
02:37:30.653 INFO  ProgressMeter -        chr3:76738335             16.1              12138000         752874.1
02:37:40.678 INFO  ProgressMeter -        chr3:87653677             16.3              12211000         749633.2
02:37:50.761 INFO  ProgressMeter -        chr3:99183859             16.5              12297000         747203.4
02:38:00.790 INFO  ProgressMeter -       chr3:108213952             16.6              12406000         746248.0
02:38:10.997 INFO  ProgressMeter -       chr3:116165292             16.8              12552000         747381.6
02:38:21.048 INFO  ProgressMeter -       chr3:123620229             17.0              12706000         749079.6
02:38:31.064 INFO  ProgressMeter -       chr3:129396415             17.1              12889000         752462.9
02:38:41.126 INFO  ProgressMeter -       chr3:136607947             17.3              13061000         755112.2
02:38:51.200 INFO  ProgressMeter -       chr3:145242637             17.5              13213000         756555.4
02:39:01.248 INFO  ProgressMeter -       chr3:155064651             17.6              13341000         756629.2
02:39:11.264 INFO  ProgressMeter -       chr3:163562023             17.8              13450000         755662.6
02:39:21.289 INFO  ProgressMeter -       chr3:172136368             18.0              13557000         754585.7
02:39:31.345 INFO  ProgressMeter -       chr3:180075192             18.1              13647000         752575.3
02:39:41.356 INFO  ProgressMeter -       chr3:185598102             18.3              13800000         754075.0
02:39:51.396 INFO  ProgressMeter -       chr3:191357883             18.5              13899000         752601.8
02:40:01.438 INFO  ProgressMeter -       chr3:197701007             18.6              14031000         752925.9
02:40:11.459 INFO  ProgressMeter -         chr4:3417463             18.8              14205000         755492.0
02:40:21.467 INFO  ProgressMeter -         chr4:8449634             19.0              14348000         756387.4
02:40:31.468 INFO  ProgressMeter -        chr4:17577600             19.1              14473000         756331.1
02:40:41.471 INFO  ProgressMeter -        chr4:27067693             19.3              14592000         755963.6
02:40:51.483 INFO  ProgressMeter -        chr4:38773309             19.5              14679000         753952.4
02:41:01.544 INFO  ProgressMeter -        chr4:45689292             19.6              14797000         753523.9
02:41:11.566 INFO  ProgressMeter -        chr4:55105777             19.8              14912000         752975.4
02:41:21.764 INFO  ProgressMeter -        chr4:65694001             20.0              15011000         751524.5
02:41:31.777 INFO  ProgressMeter -        chr4:73146728             20.1              15117000         750560.4
02:41:41.857 INFO  ProgressMeter -        chr4:79682853             20.3              15248000         750801.4
02:41:51.906 INFO  ProgressMeter -        chr4:88479310             20.5              15397000         751937.6
02:42:01.953 INFO  ProgressMeter -        chr4:99568267             20.6              15515000         751554.3
02:42:12.008 INFO  ProgressMeter -       chr4:109183712             20.8              15648000         751893.2
02:42:22.139 INFO  ProgressMeter -       chr4:119409450             21.0              15789000         752562.5
02:42:32.184 INFO  ProgressMeter -       chr4:129041958             21.1              15918000         752704.8
02:42:42.231 INFO  ProgressMeter -       chr4:141132411             21.3              16022000         751670.8
02:42:52.276 INFO  ProgressMeter -       chr4:150388342             21.5              16138000         751212.6
02:43:02.303 INFO  ProgressMeter -       chr4:158896919             21.6              16274000         751695.7
02:43:12.322 INFO  ProgressMeter -       chr4:166706428             21.8              16349000         749380.1
02:43:22.356 INFO  ProgressMeter -       chr4:176150436             22.0              16450000         748273.7
02:43:32.373 INFO  ProgressMeter -       chr4:185418675             22.2              16564000         747780.6
02:43:42.437 INFO  ProgressMeter -         chr5:2125175             22.3              16694000         747984.9
02:43:52.507 INFO  ProgressMeter -        chr5:10711200             22.5              16812000         747650.3
02:44:02.727 INFO  ProgressMeter -        chr5:18825246             22.7              16919000         746751.5
02:44:12.736 INFO  ProgressMeter -        chr5:31847707             22.8              17010000         745281.2
02:44:22.803 INFO  ProgressMeter -        chr5:38259315             23.0              17145000         745713.6
02:44:32.865 INFO  ProgressMeter -        chr5:50738921             23.2              17267000         745581.7
02:44:42.992 INFO  ProgressMeter -        chr5:59487965             23.3              17391000         745504.3
02:44:53.026 INFO  ProgressMeter -        chr5:66916815             23.5              17487000         744282.9
02:45:03.278 INFO  ProgressMeter -        chr5:76597253             23.7              17617000         744406.0
02:45:13.332 INFO  ProgressMeter -        chr5:83652758             23.8              17753000         744874.9
02:45:23.360 INFO  ProgressMeter -        chr5:95509518             24.0              17864000         744312.7
02:45:33.407 INFO  ProgressMeter -       chr5:105795509             24.2              17970000         743554.9
02:45:43.398 INFO  ProgressMeter -       chr5:113276747             24.3              18054000         741905.6
02:45:53.589 INFO  ProgressMeter -       chr5:120457195             24.5              18137000         740149.8
02:46:03.812 INFO  ProgressMeter -       chr5:129694677             24.7              18256000         739861.7
02:46:14.106 INFO  ProgressMeter -       chr5:136797239             24.8              18415000         741152.7
02:46:24.133 INFO  ProgressMeter -       chr5:141331685             25.0              18608000         743916.8
02:46:34.204 INFO  ProgressMeter -       chr5:149007118             25.2              18787000         746066.5
02:46:44.283 INFO  ProgressMeter -       chr5:154337979             25.3              18955000         747749.5
02:46:54.314 INFO  ProgressMeter -       chr5:162172858             25.5              19097000         748415.7
02:47:04.345 INFO  ProgressMeter -       chr5:170782514             25.7              19207000         747834.7
02:47:14.343 INFO  ProgressMeter -       chr5:177304890             25.9              19365000         749118.5
02:47:24.381 INFO  ProgressMeter -       chr5:181260670             26.0              19531000         750681.3
02:47:34.433 INFO  ProgressMeter -         chr6:6458761             26.2              19638000         749964.7
02:47:44.528 INFO  ProgressMeter -        chr6:13058597             26.4              19751000         749465.0
02:47:54.625 INFO  ProgressMeter -        chr6:21419503             26.5              19873000         749309.5
02:48:04.709 INFO  ProgressMeter -        chr6:28228177             26.7              20040000         750848.2
02:48:14.748 INFO  ProgressMeter -        chr6:35938313             26.9              20160000         750638.1
02:48:24.762 INFO  ProgressMeter -        chr6:41159726             27.0              20315000         751737.8
02:48:34.825 INFO  ProgressMeter -        chr6:45431828             27.2              20519000         754603.4
02:48:44.842 INFO  ProgressMeter -        chr6:53011843             27.4              20652000         754860.0
02:48:54.852 INFO  ProgressMeter -        chr6:64439107             27.5              20781000         754971.7
02:49:04.872 INFO  ProgressMeter -        chr6:73697288             27.7              20879000         753957.7
02:49:14.918 INFO  ProgressMeter -        chr6:83554134             27.9              20994000         753554.4
02:49:24.958 INFO  ProgressMeter -        chr6:92644481             28.0              21129000         753872.1
02:49:34.972 INFO  ProgressMeter -       chr6:104989591             28.2              21231000         753027.2
02:49:44.976 INFO  ProgressMeter -       chr6:111484794             28.4              21370000         753501.3
02:49:55.006 INFO  ProgressMeter -       chr6:122458525             28.5              21507000         753887.8
02:50:05.017 INFO  ProgressMeter -       chr6:131878474             28.7              21624000         753581.6
02:50:15.044 INFO  ProgressMeter -       chr6:139625700             28.9              21768000         754207.9
02:50:25.288 INFO  ProgressMeter -       chr6:148831531             29.0              21890000         753974.4
02:50:35.291 INFO  ProgressMeter -       chr6:155211181             29.2              22035000         754635.8
02:50:45.471 INFO  ProgressMeter -       chr6:161550106             29.4              22190000         755554.7
02:50:55.656 INFO  ProgressMeter -       chr6:169398780             29.5              22310000         755274.4
02:51:05.745 INFO  ProgressMeter -         chr7:4006822             29.7              22454000         755846.2
02:51:15.802 INFO  ProgressMeter -         chr7:8647331             29.9              22596000         756358.6
02:51:25.952 INFO  ProgressMeter -        chr7:18829439             30.0              22699000         755528.2
02:51:36.350 INFO  ProgressMeter -        chr7:26718116             30.2              22827000         755431.5
02:51:46.373 INFO  ProgressMeter -        chr7:33942237             30.4              22971000         756017.5
02:51:56.403 INFO  ProgressMeter -        chr7:42479254             30.6              23105000         756266.9
02:52:06.427 INFO  ProgressMeter -        chr7:48756716             30.7              23284000         757981.0
02:52:16.534 INFO  ProgressMeter -        chr7:56851834             30.9              23399000         757570.4
02:52:26.608 INFO  ProgressMeter -        chr7:67979140             31.1              23524000         757499.6
02:52:36.735 INFO  ProgressMeter -        chr7:74373019             31.2              23651000         757472.3
02:52:46.752 INFO  ProgressMeter -        chr7:81743555             31.4              23779000         757521.0
02:52:56.861 INFO  ProgressMeter -        chr7:91652061             31.6              23901000         757343.0
02:53:06.923 INFO  ProgressMeter -        chr7:98515699             31.7              24035000         757564.2
02:53:16.924 INFO  ProgressMeter -       chr7:101034023             31.9              24230000         759718.3
02:53:27.019 INFO  ProgressMeter -       chr7:106905098             32.1              24386000         760598.0
02:53:37.056 INFO  ProgressMeter -       chr7:117278032             32.2              24525000         760962.2
02:53:47.202 INFO  ProgressMeter -       chr7:128248191             32.4              24663000         761249.9
02:53:57.230 INFO  ProgressMeter -       chr7:134902537             32.6              24837000         762685.7
02:54:07.306 INFO  ProgressMeter -       chr7:141521179             32.7              24992000         763508.1
02:54:17.323 INFO  ProgressMeter -       chr7:149784867             32.9              25127000         763737.4
02:54:27.370 INFO  ProgressMeter -       chr7:155226219             33.1              25295000         764950.5
02:54:37.417 INFO  ProgressMeter -         chr8:4104039             33.2              25415000         764707.0
02:54:47.436 INFO  ProgressMeter -        chr8:11984491             33.4              25533000         764416.4
02:54:57.453 INFO  ProgressMeter -        chr8:20249821             33.6              25651000         764129.9
02:55:07.469 INFO  ProgressMeter -        chr8:26643927             33.7              25820000         765358.3
02:55:17.504 INFO  ProgressMeter -        chr8:34422057             33.9              25969000         765977.5
02:55:27.527 INFO  ProgressMeter -        chr8:42659829             34.1              26130000         766947.4
02:55:37.540 INFO  ProgressMeter -        chr8:52565007             34.2              26242000         766480.3
02:55:47.633 INFO  ProgressMeter -        chr8:59761278             34.4              26341000         765610.3
02:55:57.637 INFO  ProgressMeter -        chr8:69672994             34.6              26485000         766083.1
02:56:07.644 INFO  ProgressMeter -        chr8:80431348             34.7              26612000         766061.3
02:56:17.671 INFO  ProgressMeter -        chr8:90036946             34.9              26715000         765344.1
02:56:27.705 INFO  ProgressMeter -        chr8:99274173             35.1              26859000         765800.6
02:56:37.724 INFO  ProgressMeter -       chr8:107887799             35.2              26993000         765974.7
02:56:48.004 INFO  ProgressMeter -       chr8:118252715             35.4              27096000         765177.0
02:56:58.030 INFO  ProgressMeter -       chr8:124938135             35.6              27216000         764956.4
02:57:08.104 INFO  ProgressMeter -       chr8:132099970             35.7              27303000         763796.8
02:57:18.127 INFO  ProgressMeter -       chr8:139000600             35.9              27415000         763362.7
02:57:28.129 INFO  ProgressMeter -       chr8:143839167             36.1              27528000         762967.7
02:57:38.158 INFO  ProgressMeter -         chr9:3257209             36.2              27692000         763973.8
02:57:48.286 INFO  ProgressMeter -        chr9:11268762             36.4              27795000         763261.0
02:57:58.333 INFO  ProgressMeter -        chr9:18777560             36.6              27887000         762282.5
02:58:08.380 INFO  ProgressMeter -        chr9:27062662             36.8              27986000         761502.7
02:58:18.393 INFO  ProgressMeter -        chr9:34371221             36.9              28101000         761175.8
02:58:28.443 INFO  ProgressMeter -        chr9:37854685             37.1              28268000         762240.7
02:58:38.452 INFO  ProgressMeter -        chr9:69205209             37.3              28351000         761055.7
02:58:48.458 INFO  ProgressMeter -        chr9:77176078             37.4              28471000         760870.8
02:58:58.542 INFO  ProgressMeter -        chr9:85996352             37.6              28592000         760687.5
02:59:08.595 INFO  ProgressMeter -        chr9:90957186             37.8              28684000         759748.8
02:59:18.601 INFO  ProgressMeter -        chr9:96012883             37.9              28817000         759914.6
02:59:28.607 INFO  ProgressMeter -       chr9:103952878             38.1              28965000         760473.1
02:59:38.689 INFO  ProgressMeter -       chr9:110486979             38.3              29087000         760322.2
02:59:48.691 INFO  ProgressMeter -       chr9:116595557             38.4              29248000         761213.7
02:59:58.782 INFO  ProgressMeter -       chr9:123609833             38.6              29392000         761627.7
03:00:08.809 INFO  ProgressMeter -       chr9:128248783             38.8              29549000         762394.5
03:00:18.975 INFO  ProgressMeter -       chr9:131566395             38.9              29744000         764085.4
03:00:29.136 INFO  ProgressMeter -       chr9:134991096             39.1              29891000         764535.7
03:00:39.162 INFO  ProgressMeter -       chr9:137449928             39.3              30058000         765534.9
03:00:49.222 INFO  ProgressMeter -        chr10:3496458             39.4              30166000         765021.6
03:00:59.268 INFO  ProgressMeter -        chr10:8602858             39.6              30272000         764461.2
03:01:09.340 INFO  ProgressMeter -       chr10:14695805             39.8              30369000         763673.4
03:01:19.447 INFO  ProgressMeter -       chr10:19505210             39.9              30471000         763006.0
03:01:29.476 INFO  ProgressMeter -       chr10:26778941             40.1              30587000         762718.6
03:01:39.550 INFO  ProgressMeter -       chr10:34278087             40.3              30724000         762940.6
03:01:49.582 INFO  ProgressMeter -       chr10:43825864             40.4              30834000         762506.3
03:01:59.617 INFO  ProgressMeter -       chr10:49992572             40.6              30971000         762739.5
03:02:09.695 INFO  ProgressMeter -       chr10:59792691             40.8              31066000         761927.3
03:02:19.709 INFO  ProgressMeter -       chr10:68306690             40.9              31174000         761458.9
03:02:29.751 INFO  ProgressMeter -       chr10:72328537             41.1              31325000         762032.3
