Using GATK jar /home/victor/Project/WES/XXXXXXXXSS/.snakemake/conda/e52bd34ceab7b80d4e49de2b2894974e_/share/gatk4-4.4.0.0-0/gatk-package-4.4.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx1638M -jar /home/victor/Project/WES/XXXXXXXXSS/.snakemake/conda/e52bd34ceab7b80d4e49de2b2894974e_/share/gatk4-4.4.0.0-0/gatk-package-4.4.0.0-local.jar ApplyBQSR --input results/prepared/P1.N.bwa_mem2.cram --bqsr-recal-file results/prepared/P1.N.grp --reference /home/victor/DataHub/GATK/Homo_sapiens_assembly38.fasta --tmp-dir /tmp/tmp9kaq68wd --output /dev/stdout
03:03:10.895 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/victor/Project/WES/XXXXXXXXSS/.snakemake/conda/e52bd34ceab7b80d4e49de2b2894974e_/share/gatk4-4.4.0.0-0/gatk-package-4.4.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
03:03:11.281 INFO  ApplyBQSR - ------------------------------------------------------------
03:03:11.303 INFO  ApplyBQSR - The Genome Analysis Toolkit (GATK) v4.4.0.0
03:03:11.304 INFO  ApplyBQSR - For support and documentation go to https://software.broadinstitute.org/gatk/
03:03:11.304 INFO  ApplyBQSR - Executing as victor@shpc-1385-instance-rVoBySAX on Linux v5.15.0-71-generic amd64
03:03:11.304 INFO  ApplyBQSR - Java runtime: OpenJDK 64-Bit Server VM v17.0.3-internal+0-adhoc..src
03:03:11.305 INFO  ApplyBQSR - Start Date/Time: May 29, 2023 at 3:03:10 AM CST
03:03:11.305 INFO  ApplyBQSR - ------------------------------------------------------------
03:03:11.305 INFO  ApplyBQSR - ------------------------------------------------------------
03:03:11.310 INFO  ApplyBQSR - HTSJDK Version: 3.0.5
03:03:11.310 INFO  ApplyBQSR - Picard Version: 3.0.0
03:03:11.310 INFO  ApplyBQSR - Built for Spark Version: 3.3.1
03:03:11.311 INFO  ApplyBQSR - HTSJDK Defaults.COMPRESSION_LEVEL : 2
03:03:11.311 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
03:03:11.311 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
03:03:11.312 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
03:03:11.312 INFO  ApplyBQSR - Deflater: IntelDeflater
03:03:11.312 INFO  ApplyBQSR - Inflater: IntelInflater
03:03:11.312 INFO  ApplyBQSR - GCS max retries/reopens: 20
03:03:11.313 INFO  ApplyBQSR - Requester pays: disabled
03:03:11.314 INFO  ApplyBQSR - Initializing engine
03:03:13.185 INFO  ApplyBQSR - Done initializing engine
INFO	2023-05-29 03:03:13	SAMFileWriterFactory	Unknown file extension, assuming BAM format when writing file: file:///dev/stdout
WARNING	2023-05-29 03:03:13	SAMFileWriterFactory	Cannot create index for BAM because output file is not a regular file: file:///dev/stdout
03:03:13.463 INFO  ProgressMeter - Starting traversal
03:03:13.464 INFO  ProgressMeter -        Current Locus  Elapsed Minutes       Reads Processed     Reads/Minute
03:15:09.111 INFO  ProgressMeter -      chr10:102041744             11.9              12675000        1062676.2
03:15:19.126 INFO  ProgressMeter -      chr10:123149687             12.1              12838000        1061488.9
03:15:29.136 INFO  ProgressMeter -        chr11:4723391             12.3              13054000        1064662.1
03:15:39.179 INFO  ProgressMeter -       chr11:28058823             12.4              13245000        1065691.5
03:15:49.241 INFO  ProgressMeter -       chr11:55295358             12.6              13414000        1064918.7
03:15:59.275 INFO  ProgressMeter -       chr11:65711330             12.8              13643000        1068907.4
03:16:09.294 INFO  ProgressMeter -       chr11:75200115             12.9              13844000        1070649.7
03:16:19.347 INFO  ProgressMeter -      chr11:107788028             13.1              14023000        1070620.1
03:16:29.382 INFO  ProgressMeter -      chr11:128819431             13.3              14235000        1073107.2
03:16:39.390 INFO  ProgressMeter -       chr12:10211403             13.4              14432000        1074442.4
03:16:49.392 INFO  ProgressMeter -       chr12:47235971             13.6              14634000        1076125.7
03:16:59.397 INFO  ProgressMeter -       chr12:57094515             13.8              14863000        1079727.0
03:17:09.409 INFO  ProgressMeter -       chr12:93175991             13.9              15055000        1080576.1
03:17:19.541 INFO  ProgressMeter -      chr12:114776838             14.1              15269000        1082811.8
03:17:29.567 INFO  ProgressMeter -      chr12:133224389             14.3              15495000        1085970.0
03:17:39.737 INFO  ProgressMeter -       chr13:35594871             14.4              15646000        1083678.1
03:17:49.757 INFO  ProgressMeter -       chr13:77666788             14.6              15825000        1083544.2
03:18:00.292 INFO  ProgressMeter -       chr14:19638756             14.8              16007000        1082985.8
03:18:10.301 INFO  ProgressMeter -       chr14:39177707             14.9              16203000        1084012.1
03:18:20.324 INFO  ProgressMeter -       chr14:67579739             15.1              16376000        1083476.0
03:18:30.349 INFO  ProgressMeter -       chr14:91313150             15.3              16559000        1083613.2
03:18:40.436 INFO  ProgressMeter -       chr15:20276610             15.4              16770000        1085470.9
03:18:50.461 INFO  ProgressMeter -       chr15:41857331             15.6              16991000        1088010.1
03:19:00.515 INFO  ProgressMeter -       chr15:62319102             15.8              17190000        1089066.0
03:19:10.592 INFO  ProgressMeter -       chr15:78629296             16.0              17407000        1091203.2
03:19:20.614 INFO  ProgressMeter -         chr16:125079             16.1              17630000        1093731.3
03:19:30.647 INFO  ProgressMeter -        chr16:4885296             16.3              17845000        1095707.3
03:19:40.644 INFO  ProgressMeter -       chr16:22421750             16.5              18031000        1095911.8
03:19:50.650 INFO  ProgressMeter -       chr16:31086829             16.6              18224000        1096527.8
03:20:00.673 INFO  ProgressMeter -       chr16:57964500             16.8              18416000        1097053.5
03:20:10.688 INFO  ProgressMeter -       chr16:74748339             17.0              18619000        1098225.3
03:20:20.708 INFO  ProgressMeter -        chr17:1842929             17.1              18838000        1100304.4
03:20:30.728 INFO  ProgressMeter -        chr17:9452768             17.3              19047000        1101766.0
03:20:40.738 INFO  ProgressMeter -       chr17:27658686             17.5              19253000        1103038.3
03:20:50.757 INFO  ProgressMeter -       chr17:40392163             17.6              19461000        1104387.4
03:21:00.777 INFO  ProgressMeter -       chr17:50186905             17.8              19689000        1106837.7
03:21:10.802 INFO  ProgressMeter -       chr17:67123816             18.0              19881000        1107230.1
03:21:20.817 INFO  ProgressMeter -       chr17:78494730             18.1              20067000        1107296.5
03:21:30.827 INFO  ProgressMeter -       chr18:11639457             18.3              20274000        1108515.0
03:21:40.896 INFO  ProgressMeter -       chr18:49209556             18.5              20464000        1108729.2
03:21:50.906 INFO  ProgressMeter -        chr19:1619205             18.6              20676000        1110187.4
03:22:00.981 INFO  ProgressMeter -        chr19:7900663             18.8              20899000        1112126.1
03:22:10.991 INFO  ProgressMeter -       chr19:13589804             19.0              21100000        1112942.6
03:22:21.008 INFO  ProgressMeter -       chr19:19848581             19.1              21324000        1114938.6
03:22:31.042 INFO  ProgressMeter -       chr19:38721685             19.3              21561000        1117559.5
03:22:41.115 INFO  ProgressMeter -       chr19:44814213             19.5              21749000        1117580.0
03:22:51.113 INFO  ProgressMeter -       chr19:49836174             19.6              21942000        1117923.2
03:23:01.172 INFO  ProgressMeter -       chr19:55999769             19.8              22119000        1117398.7
03:23:11.206 INFO  ProgressMeter -       chr20:17659261             20.0              22319000        1118058.5
03:23:21.222 INFO  ProgressMeter -       chr20:37135692             20.1              22519000        1118727.7
03:23:31.250 INFO  ProgressMeter -       chr20:57228368             20.3              22715000        1119163.1
03:23:41.265 INFO  ProgressMeter -       chr21:16774001             20.5              22916000        1119856.7
03:23:51.275 INFO  ProgressMeter -       chr21:42558999             20.6              23070000        1118265.3
03:24:01.337 INFO  ProgressMeter -       chr22:20995557             20.8              23276000        1119154.1
03:24:11.400 INFO  ProgressMeter -       chr22:32083095             21.0              23469000        1119406.9
03:24:21.436 INFO  ProgressMeter -       chr22:43238908             21.1              23661000        1119632.2
03:24:31.498 INFO  ProgressMeter -         chrX:7219631             21.3              23832000        1118845.2
03:24:41.519 INFO  ProgressMeter -        chrX:38322713             21.5              24001000        1118013.0
03:24:51.539 INFO  ProgressMeter -        chrX:55623658             21.6              24197000        1118441.6
03:25:01.550 INFO  ProgressMeter -       chrX:101353967             21.8              24401000        1119240.0
03:25:11.568 INFO  ProgressMeter -       chrX:129793601             22.0              24569000        1118380.0
03:25:21.598 INFO  ProgressMeter -       chrX:154300816             22.1              24749000        1118066.6
03:25:31.617 INFO  ProgressMeter - chrUn_KI270438v1:96569             22.3              24896000        1116286.6
03:25:41.741 INFO  ProgressMeter - chr6_KI270801v1_alt:326380             22.5              25050000        1114756.9
03:25:51.757 INFO  ProgressMeter - chr16_KI270855v1_alt:151863             22.6              25226000        1114312.0
03:26:01.788 INFO  ProgressMeter - chr19_KI270888v1_alt:101818             22.8              25407000        1114079.1
03:26:11.794 INFO  ProgressMeter - chr19_KI270917v1_alt:185076             23.0              25576000        1113348.1
03:26:21.808 INFO  ProgressMeter - chr6_GL000255v2_alt:2904751             23.1              25764000        1113443.2
03:26:31.849 INFO  ProgressMeter - chrUn_KN707971v1_decoy:5389             23.3              25896000        1111111.1
03:26:42.270 INFO  ProgressMeter - chrUn_JTFH01001405v1_decoy:1365             23.5              25926000        1104170.6
03:26:52.284 INFO  ProgressMeter -             unmapped             23.6              25964000        1097983.6
03:26:53.138 INFO  ApplyBQSR - 0 read(s) filtered by: WellformedReadFilter 

03:26:53.138 INFO  ProgressMeter -             unmapped             23.7              25974881        1097783.0
03:26:53.138 INFO  ProgressMeter - Traversal complete. Processed 25974881 total reads in 23.7 minutes.
03:26:53.166 INFO  ApplyBQSR - Shutting down engine
[May 29, 2023 at 3:26:53 AM CST] org.broadinstitute.hellbender.tools.walkers.bqsr.ApplyBQSR done. Elapsed time: 23.72 minutes.
Runtime.totalMemory()=908066816
